detail,position,sportsman_id,uuid
wing forward,striker,SM533260797,2e56c5ed-0666-4f08-95dd-30c799e53891
wing forward,striker,SM629968785,a0bf08aa-c1b1-42e3-b502-213172b3cc4d
wing forward,striker,SM483614491,dad89bb6-49ca-4f17-bd4b-4b87b82f7d95
wing forward,striker,SM415945267,1c2008f8-323a-45cb-a39c-cf250679f20c
centre forward,striker,SM661688856,966e2196-87ae-431c-9f36-7f4c24f7e6c5
centre back,defender,SM419511812,d747e201-fbaf-4b55-b305-e95fbc89e3f9
right back,defender,SM218094531,452407e9-e35e-427b-b29c-a89855ae7e4f
left back,defender,SM988207226,eacc361e-b7a6-47cf-a6c2-d7c19872bbb6
left back,defender,SM949683957,400851b9-3bba-4d3e-a51b-cba369fd09b0
right back,defender,SM326892868,d79b0be0-0311-4376-be1f-a91d45e14af4
left back,defender,SM878855086,4b00f5c3-a571-44e3-b385-0785dddc4653
right back,defender,SM262975653,41e3b989-0a31-47bb-95bf-649e44070305
left back,defender,SM903650040,23a9895f-a1da-4945-a271-b3531f5b4474
centre back,defender,SM453434542,34236ec3-441b-46c5-83c9-cdaf52aee44b
"",goalkeeper,SM742973055,7fedf66c-62e7-4a25-bb85-f3503482ef58
"",goalkeeper,SM341903106,0ffad30d-07c6-400a-8a94-58270c960f2e
right half,midfied,SM474190295,bfa5daff-e749-4907-bd54-3e5189163a2d
right half,midfied,SM279535297,87ded761-b05c-4b8a-b8c4-89f32fbd78dd
left half,midfied,SM544236082,b45a7609-2b67-44ed-8cc3-329b52ae4c00
defensive midfielde,midfied,SM407193805,b82ac765-9137-40ce-831b-0c07cc1e3564
centre half,midfied,SM164150174,74a4092f-41b9-4724-a96b-c53bcc8ca104
attack midfield,midfied,SM359214539,79c96177-7ea1-4cee-8ead-2d0900af9f01
defensive midfielde,midfied,SM662878532,57cbe33d-6532-4f9f-b041-aad0caae49ca
attack midfield,midfied,SM482262973,7187e251-9682-4ab6-9930-055bd7066fad
right half,midfied,SM327346639,7261dcef-ee7e-46c5-a985-0b46d9083b53
wing forward,striker,SM496499600,253b9c4a-81b4-4c28-9a31-ebdff44892a5
centre forward,striker,SM781954682,7ce9a9f3-9fee-4bb7-9bb2-a3a5757ad0c5
centre forward,striker,SM235173030,d43fad0e-d5bb-4236-85b2-adb4e72f7fff
centre forward,striker,SM700568267,d190f72f-1d72-4892-819e-fcd78da4bea3
centre forward,striker,SM574009121,ad290bf4-2658-4bab-b0fa-6d2d758f56a5
right back,defender,SM462691719,b9acc0b3-bdb7-49b3-9ea0-d628ba41894c
right back,defender,SM827297066,d7731bb7-847c-4bbc-bbf6-dcaec43aa426
centre back,defender,SM863093279,1d9962cd-2ed6-495a-ae22-32520d4d633f
left back,defender,SM103173441,e6b88ba1-480d-42c0-99d6-83e6917b28a5
left back,defender,SM282577414,8a00cb1f-3865-4757-aa7d-3300d9ad7162
right back,defender,SM149804449,24c8012e-23d4-4fa4-ad41-a6d2aaa052a7
left back,defender,SM574125951,053c9e88-b605-4cbd-9e44-5a96a2e016c4
right back,defender,SM750264551,4c945186-f6dd-40e7-bbe1-4f7d98362468
left back,defender,SM136254197,39932e76-fbdc-49fa-a66c-823ce7cdb5fa
right back,defender,SM754930086,792879c7-9ae1-4b29-910d-0e88338797aa
"",goalkeeper,SM370368774,febc9d09-6bf4-42f6-9906-203705ce0d07
"",goalkeeper,SM393021345,c71bf4e4-0258-4914-b6ae-370186ea7425
"",goalkeeper,SM561690516,f37918e1-4cc7-4683-bf54-4387091ee18c
centre half,midfied,SM518438823,9aadb566-070d-4712-83c7-b1fd6e77c226
left half,midfied,SM462515418,69421692-5a34-4415-94f3-4b645551839e
left half,midfied,SM826810558,a4498d76-1a0b-479e-91de-ac2c1f44983b
attack midfield,midfied,SM947320565,825b14de-add8-44d0-a6eb-b419c0338799
left half,midfied,SM133393458,238ce2a8-55dd-4d47-9005-b6bd84c01736
left half,midfied,SM325574547,8b4cedab-30a7-47bb-800a-d6cdd5a577c1
right half,midfied,SM674826919,8551def3-1a03-46c7-a92d-c9a5c2228126
attack midfield,midfied,SM965930740,929ae3e3-b33c-408e-889f-42d0061df911
centre half,midfied,SM407426183,212515e6-7072-472f-a71c-d043c5b752a1
left half,midfied,SM610084075,6d68839c-cf82-4e28-b4b2-735ce2159d0b
centre forward,striker,SM638730839,6bd9db8e-cd66-4a3a-8743-6f0e1818b251
wing forward,striker,SM443912907,bc227cb6-43ba-4483-a564-198263abe393
wing forward,striker,SM155913114,7ab7bd5a-726d-4278-943a-7b98dedbf888
wing forward,striker,SM273717059,2fe4141d-9be6-4e54-8b0a-4ee7252de53a
wing forward,striker,SM760341013,b1bee93a-1665-44c9-8814-9f9f3dfdbfdc
wing forward,striker,SM378252915,2ed56f79-d8cd-457c-8216-750e49ad063c
centre back,defender,SM201197002,0d8ea99e-d77f-48bc-b89f-2570bd00855a
centre back,defender,SM578649155,485d5d1c-6312-478f-817f-0b07c1e1c8f3
left back,defender,SM703575256,859d1b84-0013-45d3-bd94-3b1883017dda
right back,defender,SM185695040,15aabfef-0d62-4355-9e90-7e22ba19166f
centre back,defender,SM115645991,750326a1-334c-4c27-95cb-0b19535ba790
centre back,defender,SM594808834,f9c4b564-d68f-4263-bd8c-1d6852696a62
right back,defender,SM417343796,d2ab07f1-33c2-49d3-b8f2-2b2a0b4c5572
right back,defender,SM785360287,9257522d-cb6c-48b4-a9c9-a3d5876d7c4d
right back,defender,SM578212989,4d9c3fde-6455-4c8b-95df-75f893cba1a7
left back,defender,SM657673893,4d194200-fa08-48e1-876e-4e312a80a7ad
"",goalkeeper,SM343949430,8700d991-4f34-4130-bcb6-fb12daf5403b
"",goalkeeper,SM593045706,1ec94ccf-8607-4a26-adcf-22be7329b2e4
"",goalkeeper,SM377256503,a8b4728c-755f-4b47-acc9-1362d0f620cc
right half,midfied,SM729399542,93747941-d554-4d7b-aa78-ab31f7c03fe5
defensive midfielde,midfied,SM806178028,e7f15f31-bba1-4d4d-9ed9-14231737072d
centre half,midfied,SM367466046,b0f1b2b5-5a36-42d2-94d3-6348b99cac66
attack midfield,midfied,SM254817408,94bf497f-4173-469b-bcd9-4d5e93e125f1
defensive midfielde,midfied,SM171519044,f12b85a5-8ccb-4ae3-8335-e418c64b4c1a
right half,midfied,SM142870039,cd9bc41d-3791-4c86-ab3a-a3d053719cbf
left half,midfied,SM507064736,4bb87b10-1592-4cbf-9efb-60ceaf7524cf
defensive midfielde,midfied,SM551749727,bbcfd0bb-f15f-4474-bd00-ab8b924aabf5
left half,midfied,SM119269981,814e6fc6-c1ca-4787-9930-f94ed8217ec5
left half,midfied,SM493759242,5aa6df6b-6b37-44ea-97eb-c03f17d59d58
centre forward,striker,SM900197360,1f93cd15-be4a-4994-8beb-c61105821f3a
wing forward,striker,SM313843977,52b3ce03-3552-4cf7-ac0d-00cd580cc975
centre forward,striker,SM109449488,a38607a5-3b80-4c10-8019-40ace95a534d
wing forward,striker,SM105106988,f0c226a7-fb72-4627-a3fe-983e280e1620
centre forward,striker,SM604475274,9886be21-087a-4377-a3a1-3e19e6892d34
centre forward,striker,SM275581081,b91dba08-0a28-49d2-b31d-975edf6a6aa8
centre back,defender,SM227085211,26f266c0-6de2-419a-860c-6b1cb013f619
left back,defender,SM253121776,59ce451e-a9fe-4442-9af4-8df4cdbeaa65
centre back,defender,SM719728798,4e89a208-b9d2-463b-85f2-72aa16d2559d
left back,defender,SM480178255,6a34ef7d-e72c-4732-9b96-c9642e1bde35
centre back,defender,SM410337280,2ebeb268-519f-4ed5-8899-801eb1837cb0
right back,defender,SM556623533,a8fd4da3-959c-47c3-bc87-fd651dd38d28
right back,defender,SM172872583,7bf3f4db-4067-456c-868c-18efc9026469
left back,defender,SM983643867,256e8ea1-d123-42e4-8d32-97a789c77a8d
left back,defender,SM972592031,c6cea78e-f6ca-495a-a765-7fe17302d516
right back,defender,SM827282345,72e4f5fb-11c2-4166-b3c4-00e2a239131d
"",goalkeeper,SM317556989,d8079fe1-dd72-40b4-b811-e4dd50b3a670
"",goalkeeper,SM310581378,02e0afd0-3ce9-465e-bb33-2ef65dd85caf
"",goalkeeper,SM255746825,87ab8bf8-3663-4a14-bb05-aa16a6d04d2a
right half,midfied,SM314141559,5daab77f-6aab-453c-810a-de7c758c5560
attack midfield,midfied,SM131290261,188bc3f9-7e90-4dd3-a7bd-016d79625806
attack midfield,midfied,SM356648273,09a3a265-5eee-4462-b6ed-a427df44ecb5
attack midfield,midfied,SM712063069,642a629b-5728-4e47-adb2-24e640fd414a
attack midfield,midfied,SM635523700,1aa61f1d-bdc0-45f5-befc-b3bae11661ef
defensive midfielde,midfied,SM441337949,b2cbe863-5d51-4c07-b781-3424870adeae
centre half,midfied,SM944200042,72487e50-16e4-4772-8107-c02758d51d67
attack midfield,midfied,SM531593433,2a3d2df9-383a-401d-98d6-dd4362a27e6d
defensive midfielde,midfied,SM702344419,b820d861-1c71-4445-9134-25da2dfb92d7
attack midfield,midfied,SM994211121,1c84b5e2-de5e-4efc-973f-e6017a0426d5
centre forward,striker,SM177908283,49898e94-bcd1-4d49-8d1d-29a3bf65e47c
centre forward,striker,SM571026066,8ed23274-9a34-46ad-8564-2aec66ce9a65
centre forward,striker,SM359742272,03bc8be3-e5bb-41ed-84a7-bde0c9fb5ab7
centre forward,striker,SM346557162,8296149f-2c33-40c9-81cc-42176dcaab3a
wing forward,striker,SM351825165,7237b3c2-840b-41bd-baf0-66cfd5c498bd
wing forward,striker,SM413901091,e76cdfec-36be-4778-b140-6e9ac98ed1bf
left back,defender,SM121430399,e446c9ee-07b5-4c2a-a55c-85301fb295e0
centre back,defender,SM180373699,4075eef0-9d67-43f9-80ac-78abec43844a
left back,defender,SM812711685,d2346cf5-ce9b-4cdb-9457-f0afb4761c6f
left back,defender,SM510037565,e4fe7a02-21df-4cad-915b-154f3a8d8973
left back,defender,SM327662018,cdca6aff-c650-429b-9809-5e1157fc97cc
right back,defender,SM547637233,de2a07aa-991b-47f3-8a4c-9ec2b5218c0e
left back,defender,SM641932993,2c980e9b-1db0-4978-bf6a-570376b8e467
left back,defender,SM401572754,a23fcd95-8659-43d5-9e11-1af5767c71d9
centre back,defender,SM876908440,9b6d6056-1ac5-44b2-9e78-8d1b4bbb144d
"",goalkeeper,SM555326131,b20fbb88-5f59-483d-b2b0-0d3b87cad525
"",goalkeeper,SM490096266,c8c5893a-3ad5-484e-8445-46f2c3c9b8d5
attack midfield,midfied,SM118559574,6b65791a-3621-456d-87cf-773ddc793426
centre half,midfied,SM706258815,2c2c7928-b294-4553-8029-e21b2cf810fb
defensive midfielde,midfied,SM199186418,111be735-ec9d-4b14-bf4a-bd49ecb9454f
right half,midfied,SM698596770,4bbe399a-970d-4561-903b-ba07e2eb55ee
attack midfield,midfied,SM533155280,2f1e8d26-e3f7-4cb5-8ecb-0daf2b70c427
defensive midfielde,midfied,SM130854044,1d478866-3c55-4771-b6c6-55ccde73f944
centre half,midfied,SM853674308,19f775bf-34d6-4109-b119-7e9ea915d415
right half,midfied,SM986260261,f9942e1f-d2e0-4513-84bc-a1a62a494040
left half,midfied,SM977874094,3bd3387b-6438-456c-9e3e-3b9bed167678
centre forward,striker,SM262634902,339b094a-f4ee-4bfa-a5ae-b8c4ebf906a1
centre forward,striker,SM964295141,f8f159f0-34f7-4f01-814c-abedb8fe654f
wing forward,striker,SM601086301,16b130bc-e5d5-4850-9e06-651c3a138979
wing forward,striker,SM158226879,d9e6c635-6ae2-47d7-8f4b-bdfdfb728010
wing forward,striker,SM273113304,6da112bf-8dba-4384-83bd-c9b6e34c4413
centre back,defender,SM817785766,386d8877-6580-4a13-9cbb-18865ac30f2f
centre back,defender,SM966445670,0b87494b-475d-455b-b347-89230ef8b5f1
left back,defender,SM113750661,94b4bc81-da20-4297-bd8c-0d6fe262c6ed
left back,defender,SM111607429,db592fd8-85bd-431d-a845-360ad64f23ba
centre back,defender,SM371329414,1e7d2d57-4b5c-4cf3-9d74-0171c63f0e52
left back,defender,SM567901356,f2e1f697-4d5d-4245-a8f5-6d3c97544e97
right back,defender,SM728415587,39921a8d-970e-424a-b832-378889a62875
centre back,defender,SM794532642,ae872f77-14f5-4f92-8483-e37c22068fd2
centre back,defender,SM514208279,f42e1696-a940-4cdf-b2a6-ce039feda3cf
left back,defender,SM609702987,735cce89-2dde-49d2-868d-3e6b1f94a150
"",goalkeeper,SM525956112,e36f67d6-7bc3-40a6-adee-a0ce0f2fd037
"",goalkeeper,SM265798771,9e8f1116-1f8a-48ef-8550-d8e9f37e9a2a
"",goalkeeper,SM230478348,3130254f-2c56-465f-9803-227aacd2d7fe
attack midfield,midfied,SM305800868,18948dbc-b790-4e92-b489-8cf35c38ea39
centre half,midfied,SM801492509,eab69798-a73d-45ea-8416-2b02d1fc49a1
left half,midfied,SM146765485,4d15a217-54a2-4adf-b37a-ff6f0caaacac
left half,midfied,SM113419344,f44bb83f-2e4c-4e41-9a2c-6ec0ba6266d7
left half,midfied,SM301307187,1cd95918-6ab1-4e14-bf80-acf8c5c5feb3
centre half,midfied,SM140304489,2bb525f6-66a4-445f-bfb6-f28f5b7b022e
defensive midfielde,midfied,SM761235315,b878b592-2e35-4aff-bc85-3d853b322e4d
right half,midfied,SM159563475,967378a2-97bb-4875-ac35-d02384910cb7
defensive midfielde,midfied,SM267189340,2f3baf12-7d06-4c66-aeec-ee15d8289dbc
defensive midfielde,midfied,SM748047125,9ca99fdb-f255-4ba9-81ef-5337f16eab8c
wing forward,striker,SM746583847,e5daa650-07e0-45a3-a5c3-a96e39a1abf1
centre forward,striker,SM642884219,30da6a58-5dfb-4355-bfe0-7acb63d3d059
wing forward,striker,SM701644924,9aab27b7-e9f6-4654-bc66-fff5ee83d0cf
centre forward,striker,SM838720357,9d5cb577-7ab5-44a2-a652-c9d60bee6ae3
wing forward,striker,SM616777708,5b2c202d-87f0-48d5-8e05-6fed7164290a
centre forward,striker,SM945838656,fa0d1a2f-f652-43db-8156-19b5c7be90b1
left back,defender,SM467786903,5fc5147f-271a-4106-9691-d2209764757c
centre back,defender,SM557537970,5c243862-80e4-4dc9-a1c6-1aa91758bbfa
centre back,defender,SM530387205,17aadeb6-c7f6-4692-91e8-6bba11fad502
left back,defender,SM641206187,756f630d-646e-4ea8-8134-fab2fbd24f1d
left back,defender,SM263415080,23ffc5cd-d0c0-4990-a8ad-26e598127ded
right back,defender,SM897080677,210a89d2-c441-4299-8a1b-ae35dfe7570e
left back,defender,SM130510195,155c229d-c4de-449e-ac9f-5a5b99668687
right back,defender,SM178102282,1467ed01-a057-4198-bdf0-85a603c43598
right back,defender,SM876707101,f016fedd-10cb-4fca-8edb-3862b21f5560
left back,defender,SM722765026,2d050f15-7186-49b0-840a-f06c33670d69
"",goalkeeper,SM716503107,df95518c-f280-403b-844b-368bf07ed535
"",goalkeeper,SM993004033,505a45ce-b636-4def-86f5-88a5437ae5c2
left half,midfied,SM803019105,4da30733-286f-40cd-b037-1010f87b642f
defensive midfielde,midfied,SM276343556,d2e94131-86ad-40e6-8d05-0e0af471e46b
left half,midfied,SM275423600,938d662e-8046-4185-a39f-684406babeaa
left half,midfied,SM353728219,a2b9842c-8be2-47e4-9299-b4fddf0768c2
attack midfield,midfied,SM621073089,9d87bed6-89bf-432f-a7a0-6434e93616c6
defensive midfielde,midfied,SM973511174,083647ec-cbf5-4d60-bc55-30355e5ff25b
centre half,midfied,SM744671947,516e1cc3-bc0e-4b64-812f-c550fc016dd8
left half,midfied,SM409155536,70248e87-e5b0-4358-88f4-ce8445368740
defensive midfielde,midfied,SM958909501,94bda12d-03bd-4637-8b67-488fc16f425d
right half,midfied,SM321304867,0656686b-9480-4066-86cf-8ebb5814c796
centre forward,striker,SM461945159,754ff971-8a22-4c6b-a214-42767cc4daa7
wing forward,striker,SM770248151,de1b9ea2-57fe-45f2-8eb7-b402b2ca7de7
wing forward,striker,SM471341385,a2075db7-4f41-4174-83be-1c8320fc07f5
wing forward,striker,SM825170975,f4b78c6d-ee73-4031-b444-75f59332039f
centre forward,striker,SM114300473,155b2f80-8c70-49bb-ba61-529cf640d8e4
right back,defender,SM498117597,9be24795-074c-4c94-bd65-ee17fe46dc17
left back,defender,SM916489444,1109e07c-6723-42ff-9a25-892e7d595096
left back,defender,SM694478934,adf9979f-4a01-4c60-a51d-f0b238f52b22
left back,defender,SM951148244,2d63809d-3b1d-4fb8-bb52-25bff4734eb7
centre back,defender,SM253785118,3ef49594-5d9b-469c-816d-ac6b385b11da
centre back,defender,SM976185860,10c7c3a7-3ea0-4d74-9a18-56250e2a4aff
right back,defender,SM996806330,ee3a854b-0af9-4744-8f1c-410b76561fd1
left back,defender,SM773145080,69f24669-f955-4584-956f-bbcee2003376
left back,defender,SM866834391,c48a47bb-fba5-44ab-b049-43a1ac852aaf
left back,defender,SM894222518,1b927dd0-7914-4069-8e56-e491a9285142
"",goalkeeper,SM791735154,8da40dbd-dce3-487e-8f29-f4017c1082ed
"",goalkeeper,SM428953596,048774d8-44bc-4513-82a9-7261f8f00d9c
centre half,midfied,SM126398971,8c77601e-7ae3-4b33-861f-5bceb32094c8
attack midfield,midfied,SM142090929,660d7a19-e01b-4f21-8a72-c6e3904d3bff
right half,midfied,SM765935572,533ad456-0b57-44ec-9e89-06b27695d55e
centre half,midfied,SM419454147,ec86600c-83ed-41b9-988c-cbe0754d6be0
defensive midfielde,midfied,SM457839431,620b8309-6844-4e5d-8508-557713d69a51
defensive midfielde,midfied,SM681414471,08d08061-d120-4336-9186-78efb272df85
right half,midfied,SM239767326,0f7a3672-3840-4995-841e-f962bc70f1d8
attack midfield,midfied,SM582688648,b162af08-759c-48ff-9c04-91297f62bbcd
centre half,midfied,SM150872299,4578cecf-1939-48dc-a34c-4333b055e1e0
left half,midfied,SM743276853,1fcd59fc-16c6-49f6-a256-09151f8ceb14
centre forward,striker,SM679484715,a375f739-145e-42e5-81e3-3f40058ef2af
centre forward,striker,SM855973840,39e13534-9c9b-4899-8edf-30ff2037bce3
wing forward,striker,SM380476094,5b3e476d-94f4-4fd1-b7c6-1717cb9e4300
centre forward,striker,SM860096049,60f25dd1-de50-4c0d-b9a5-b0bb421f854b
wing forward,striker,SM483283229,30e823c4-51b6-4cc6-9864-0d0497dbb69c
centre back,defender,SM921364576,316a2e40-9a00-4993-b804-559cc04ac6ff
right back,defender,SM455520831,b0ab4409-fd28-40e4-bd82-1a4cb80d49e0
right back,defender,SM118117786,8422d1dd-cf62-4db9-97c5-4d2d12cba065
centre back,defender,SM664016539,ca3ccc2e-bd9e-45dd-a6b2-271f67e537dc
centre back,defender,SM106390257,a96bc05f-fcf2-4fd3-a574-c5c328567f23
left back,defender,SM515723799,a4ba061e-c13e-4f47-92e0-41542777a12b
centre back,defender,SM512361644,832f9b07-9d52-452c-a0d8-dfc88c4287cd
left back,defender,SM845881361,e5d81d9b-c452-4a1c-a068-c5c68b5e709d
right back,defender,SM256365011,634fddad-2542-4971-bd10-ade02843f49f
left back,defender,SM330982182,01ecdd8c-8afb-43c6-872c-03da8e414e2e
"",goalkeeper,SM277328492,b95317a4-eded-4cc3-aa82-44e2fc1f865a
"",goalkeeper,SM524307241,4f8f398b-9af1-49ff-aaac-64e6bded2d19
"",goalkeeper,SM346795647,e34e3af3-6517-4315-a902-27dad33ebe72
left half,midfied,SM259602321,96596b43-79a4-4f7f-9127-54460752ab92
attack midfield,midfied,SM639822919,d8a77884-6ce8-4108-a448-03e2ae28a376
attack midfield,midfied,SM778825193,c48eb148-5785-4d62-a38f-786e23c01a3e
attack midfield,midfied,SM165443185,701c865d-6abf-424d-a4a8-463ada5baa30
attack midfield,midfied,SM185175539,1d66eb32-e33e-429a-a17a-9bc468af42e7
right half,midfied,SM247425013,6d768fe7-a81b-4f77-8b0f-bd157e822e22
defensive midfielde,midfied,SM507892428,bbb193c3-c2ba-4d8e-9136-f81583435f21
attack midfield,midfied,SM702057882,e27b02f9-bb77-41fe-917b-a68002e364fc
right half,midfied,SM917824717,27ba57e0-91b7-45cb-9860-6aa4d7656c41
defensive midfielde,midfied,SM195826289,6c368f34-cd65-4523-a1f5-ad1804da1704
centre forward,striker,SM541277833,04562e16-b5e2-4645-ba4d-027d91a19f5b
wing forward,striker,SM506600283,294c7e95-c022-4cdc-81db-ff1c61400432
centre forward,striker,SM126612087,4a787077-47d2-46ec-8af9-4c5a29d18efc
wing forward,striker,SM583070603,48ffa5ed-6a56-4741-a98d-d298eb564fd5
wing forward,striker,SM362569844,2be381bf-899e-48d3-a896-663bae77585b
wing forward,striker,SM223866096,8fa87519-d61d-44ae-ad5c-3792c1bc5e3e
left back,defender,SM265372128,f20bf0de-079a-4a84-b966-77a90acff2f9
right back,defender,SM953850339,ffb21e58-0234-4eec-99d3-fed3aa051cf1
centre back,defender,SM554199613,32ded9a3-5c83-4d56-bf9e-3984eb5d0cef
right back,defender,SM507525611,ab7298fc-030d-48c8-a023-a6d371c3c44a
right back,defender,SM920003417,6a7645a2-5d5b-415c-9efa-b9383f43900b
centre back,defender,SM668246584,0afd1082-44a7-4ec0-987c-99098c5f99d3
centre back,defender,SM596873205,689dd301-6268-4747-b0a5-ada95e925d2d
right back,defender,SM530676544,4f6f9710-fff9-47cb-a89e-1ad0732217ce
right back,defender,SM462821518,1412dc70-b814-4a5b-808c-89d8430636f7
right back,defender,SM516571529,4fbba691-a871-4a50-ae4c-fe08fafa9ad1
"",goalkeeper,SM239132590,23217265-c02b-415d-8cf1-f45ba3dd5eaa
"",goalkeeper,SM852388406,ef3511af-6029-47c9-94f1-0ca79b3f51d6
"",goalkeeper,SM435618828,ed3c5a2b-6abb-49d6-848a-a3742ffe988f
left half,midfied,SM284069534,354ae2d8-de1c-44a7-87f6-fc04d0a5a4b2
right half,midfied,SM299792522,cda03787-5bc9-4101-bcdf-249affe7f751
centre half,midfied,SM773723101,65e260e6-8ff8-4216-a593-f0fea379172e
defensive midfielde,midfied,SM757974292,c26b8292-074b-4905-bbae-865a30e9aab9
defensive midfielde,midfied,SM656864241,39a018de-b241-46e4-806b-2404c423f45e
defensive midfielde,midfied,SM401304459,6e65d551-fff2-47d6-b560-6741179d81d0
right half,midfied,SM911317292,6a03b64e-4bee-4e25-ac45-efa7d4d56b2e
right half,midfied,SM955966912,26f3d6c2-1769-4c0f-abc0-b995c19d5c07
defensive midfielde,midfied,SM471200180,50f5bf1c-318e-43e2-a228-380662959ec7
right half,midfied,SM805457187,3db209bb-faef-4453-9d92-9248100bf742
wing forward,striker,SM106021095,224e761f-4c92-4b7a-bdad-7bcfb8a7daba
centre forward,striker,SM610846979,8cb8d98c-3ee9-4a97-8547-cd3fb41ff885
wing forward,striker,SM852931680,435dde28-8732-4c14-b3e6-1af63bb3f2ac
wing forward,striker,SM865228605,6a511cfd-98c4-4ba0-ae3a-aa03abff8774
centre forward,striker,SM417471764,6475262c-0a1b-4c31-a4c8-e92972d5cecb
wing forward,striker,SM727173391,b8a7eb3f-c7d0-4ae3-b041-b17625aefe71
left back,defender,SM980664350,d62e836d-ae8f-4164-99f2-9757bdb3a3c1
centre back,defender,SM167204062,fa047db6-d30e-4726-93b3-c6978ca1a32b
left back,defender,SM517652034,32a5fc1c-0edb-4b90-8669-51e68a1da313
left back,defender,SM458990777,dfcb9dac-8398-46ec-ab8f-d7f502d73e3a
centre back,defender,SM893025761,34b975e2-6983-4091-9778-9c6a56439faf
left back,defender,SM218413977,e28d19cb-48a4-4ede-a16e-ef0c55a4fa73
right back,defender,SM941404850,45cc21af-f591-4e3d-b39a-cd87c4d0b722
right back,defender,SM473875517,350edeca-59e8-4656-9893-5acf278f6344
centre back,defender,SM932668814,a80756a0-071b-4433-b6fb-7f1f12df3805
left back,defender,SM294951969,eefd1a9f-a508-4f53-9b89-7bf511f60560
"",goalkeeper,SM172757410,0c9ac197-b00b-4f50-85a8-59f419aa1192
"",goalkeeper,SM373914762,ae219683-f336-4200-b558-267ad6005230
"",goalkeeper,SM696447118,ee07c525-d7db-4f55-b9c0-a2d3853f244c
centre half,midfied,SM504707095,e00974ae-df3e-4b98-a520-8ddac54b0ddd
centre half,midfied,SM832555730,7188f56e-075c-4c8f-9c0c-4444b27e19bb
defensive midfielde,midfied,SM726587405,07fc8a0a-7a5f-4d72-8098-79565e668511
left half,midfied,SM918272116,919a7c6f-4b51-492a-9fae-3eb58fc6e797
left half,midfied,SM549874357,e2c4a787-c15e-4a0f-ab2d-2b6f284cf4f8
left half,midfied,SM325211157,f068e108-1b5a-4d74-b829-d6b077d4477b
left half,midfied,SM182595771,4e987f2c-790e-4b5f-9df5-3c9ad296ed55
centre half,midfied,SM881455878,1e6c5301-69dc-4715-90bb-e2f5c3c2dc3c
right half,midfied,SM828350037,e01c2517-98ef-4bdb-9461-176543ef580e
right half,midfied,SM956877355,51f62f22-1cd6-4e61-97e5-f3f0ead27a38
